"","year","iso3","mmr","scenario"
"1237","2027","TGO",374.197437413596,"-0.009 (Current rate of change)"
"1238","2028","TGO",370.782375363379,"-0.009 (Current rate of change)"
"1239","2029","TGO",367.398480412775,"-0.009 (Current rate of change)"
"1240","2030","TGO",364.045468119485,"-0.009 (Current rate of change)"
"1241","2020","GHA",263.1,"-0.032 (Current rate of change)"
"1242","2021","GHA",254.815719098686,"-0.032 (Current rate of change)"
"1243","2022","GHA",246.792286962297,"-0.032 (Current rate of change)"
"1244","2023","GHA",239.021490195009,"-0.032 (Current rate of change)"
"1245","2024","GHA",231.49537401779,"-0.032 (Current rate of change)"
"1246","2025","GHA",224.206234125285,"-0.032 (Current rate of change)"
"1247","2026","GHA",217.146608799098,"-0.032 (Current rate of change)"
"1248","2027","GHA",210.309271269415,"-0.032 (Current rate of change)"
"1249","2028","GHA",203.687222317129,"-0.032 (Current rate of change)"
"1250","2029","GHA",197.273683108905,"-0.032 (Current rate of change)"
"1251","2030","GHA",191.062088257856,"-0.032 (Current rate of change)"
"1252","2020","BFA",263.8,"-0.033 (Current rate of change)"
"1253","2021","BFA",255.357241078472,"-0.033 (Current rate of change)"
"1254","2022","BFA",247.184687533013,"-0.033 (Current rate of change)"
"1255","2023","BFA",239.273691604528,"-0.033 (Current rate of change)"
"1256","2024","BFA",231.615882300202,"-0.033 (Current rate of change)"
"1257","2025","BFA",224.203156535768,"-0.033 (Current rate of change)"
"1258","2026","BFA",217.027670561253,"-0.033 (Current rate of change)"
"1259","2027","BFA",210.081831661141,"-0.033 (Current rate of change)"
"1260","2028","BFA",203.358290120171,"-0.033 (Current rate of change)"
"1261","2029","BFA",196.849931446256,"-0.033 (Current rate of change)"
"1262","2030","BFA",190.549868842313,"-0.033 (Current rate of change)"
"1263","2020","MUS",84.36,"0.024 (Current rate of change)"
"1264","2021","MUS",86.4116619123856,"0.024 (Current rate of change)"
"1265","2022","MUS",88.5132208921341,"0.024 (Current rate of change)"
"1266","2023","MUS",90.6658904517235,"0.024 (Current rate of change)"
"1267","2024","MUS",92.8709136166397,"0.024 (Current rate of change)"
"1268","2025","MUS",95.1295636431417,"0.024 (Current rate of change)"
"1269","2026","MUS",97.4431447534843,"0.024 (Current rate of change)"
"1270","2027","MUS",99.8129928890201,"0.024 (Current rate of change)"
"1271","2028","MUS",102.240476481619,"0.024 (Current rate of change)"
"1272","2029","MUS",104.726997243846,"0.024 (Current rate of change)"
"1273","2030","MUS",107.273990978361,"0.024 (Current rate of change)"
"1274","2020","MOZ",127.1,"-0.072 (Current rate of change)"
"1275","2021","MOZ",118.318638928205,"-0.072 (Current rate of change)"
"1276","2022","MOZ",110.143983617804,"-0.072 (Current rate of change)"
"1277","2023","MOZ",102.534116662385,"-0.072 (Current rate of change)"
"1278","2024","MOZ",95.450016736421,"-0.072 (Current rate of change)"
"1279","2025","MOZ",88.8553585045453,"-0.072 (Current rate of change)"
"1280","2026","MOZ",82.7163263551179,"-0.072 (Current rate of change)"
"1281","2027","MOZ",77.0014410029799,"-0.072 (Current rate of change)"
"1282","2028","MOZ",71.6813980722506,"-0.072 (Current rate of change)"
"1283","2029","MOZ",66.7289178314676,"-0.072 (Current rate of change)"
"1284","2030","MOZ",62.1186053105529,"-0.072 (Current rate of change)"
"1285","2020","LSO",566.2,"0.002 (Current rate of change)"
"1286","2021","LSO",567.302211321094,"0.002 (Current rate of change)"
"1287","2022","LSO",568.406568297073,"0.002 (Current rate of change)"
"1288","2023","LSO",569.513075104846,"0.002 (Current rate of change)"
"1289","2024","LSO",570.621735929451,"0.002 (Current rate of change)"
"1290","2025","LSO",571.732554964075,"0.002 (Current rate of change)"
"1291","2026","LSO",572.845536410064,"0.002 (Current rate of change)"
"1292","2027","LSO",573.960684476947,"0.002 (Current rate of change)"
"1293","2028","LSO",575.078003382445,"0.002 (Current rate of change)"
"1294","2029","LSO",576.197497352492,"0.002 (Current rate of change)"
"1295","2030","LSO",577.319170621244,"0.002 (Current rate of change)"
"1296","2020","KEN",530,"-0.003 (Current rate of change)"
"1297","2021","KEN",528.364231326614,"-0.003 (Current rate of change)"
"1298","2022","KEN",526.733511217668,"-0.003 (Current rate of change)"
"1299","2023","KEN",525.107824091493,"-0.003 (Current rate of change)"
"1300","2024","KEN",523.487154414515,"-0.003 (Current rate of change)"
"1301","2025","KEN",521.871486701098,"-0.003 (Current rate of change)"
"1302","2026","KEN",520.260805513401,"-0.003 (Current rate of change)"
"1303","2027","KEN",518.655095461233,"-0.003 (Current rate of change)"
"1304","2028","KEN",517.054341201898,"-0.003 (Current rate of change)"
"1305","2029","KEN",515.458527440057,"-0.003 (Current rate of change)"
"1306","2030","KEN",513.867638927573,"-0.003 (Current rate of change)"
"1307","2020","MWI",380.7,"-0.02 (Current rate of change)"
"1308","2021","MWI",372.979832467157,"-0.02 (Current rate of change)"
"1309","2022","MWI",365.416221243049,"-0.02 (Current rate of change)"
"1310","2023","MWI",358.005991541934,"-0.02 (Current rate of change)"
"1311","2024","MWI",350.746032959152,"-0.02 (Current rate of change)"
"1312","2025","MWI",343.633298165549,"-0.02 (Current rate of change)"
"1313","2026","MWI",336.664801628377,"-0.02 (Current rate of change)"
"1314","2027","MWI",329.837618358132,"-0.02 (Current rate of change)"
"1315","2028","MWI",323.148882680805,"-0.02 (Current rate of change)"
"1316","2029","MWI",316.595787035029,"-0.02 (Current rate of change)"
"1317","2030","MWI",310.175580793625,"-0.02 (Current rate of change)"
"1318","2020","SWZ",239.6,"-0.045 (Current rate of change)"
"1319","2021","SWZ",229.076854967192,"-0.045 (Current rate of change)"
"1320","2022","SWZ",219.015882644657,"-0.045 (Current rate of change)"
"1321","2023","SWZ",209.396784574714,"-0.045 (Current rate of change)"
"1322","2024","SWZ",200.200153800576,"-0.045 (Current rate of change)"
"1323","2025","SWZ",191.407435711953,"-0.045 (Current rate of change)"
"1324","2026","SWZ",183.000890610306,"-0.045 (Current rate of change)"
"1325","2027","SWZ",174.963557918213,"-0.045 (Current rate of change)"
"1326","2028","SWZ",167.279221960661,"-0.045 (Current rate of change)"
"1327","2029","SWZ",159.932379249194,"-0.045 (Current rate of change)"
"1328","2030","SWZ",152.908207202945,"-0.045 (Current rate of change)"
"1329","2020","SEN",260.9,"-0.045 (Current rate of change)"
"1330","2021","SEN",249.484253117683,"-0.045 (Current rate of change)"
"1331","2022","SEN",238.568005188533,"-0.045 (Current rate of change)"
"1332","2023","SEN",228.129400506849,"-0.045 (Current rate of change)"
"1333","2024","SEN",218.147539668977,"-0.045 (Current rate of change)"
"1334","2025","SEN",208.602437730069,"-0.045 (Current rate of change)"
"1335","2026","SEN",199.474984191699,"-0.045 (Current rate of change)"
"1336","2027","SEN",190.746904740237,"-0.045 (Current rate of change)"
"1337","2028","SEN",182.400724659364,"-0.045 (Current rate of change)"
"1338","2029","SEN",174.419733843486,"-0.045 (Current rate of change)"
"1339","2030","SEN",166.787953341998,"-0.045 (Current rate of change)"
"1340","2020","CMR",437.8,"-0.02 (Current rate of change)"
"1341","2021","CMR",429.210665006386,"-0.02 (Current rate of change)"
"1342","2022","CMR",420.789846859808,"-0.02 (Current rate of change)"
"1343","2023","CMR",412.534239375591,"-0.02 (Current rate of change)"
"1344","2024","CMR",404.440601234128,"-0.02 (Current rate of change)"
"1345","2025","CMR",396.505754708274,"-0.02 (Current rate of change)"
"1346","2026","CMR",388.726584415709,"-0.02 (Current rate of change)"
"1347","2027","CMR",381.100036095769,"-0.02 (Current rate of change)"
"1348","2028","CMR",373.623115410285,"-0.02 (Current rate of change)"
"1349","2029","CMR",366.292886767944,"-0.02 (Current rate of change)"
"1350","2030","CMR",359.106472171718,"-0.02 (Current rate of change)"
"1351","2020","MDG",391.5,"-0.026 (Current rate of change)"
"1352","2021","MDG",381.46417719336,"-0.026 (Current rate of change)"
"1353","2022","MDG",371.685615534628,"-0.026 (Current rate of change)"
"1354","2023","MDG",362.15772031807,"-0.026 (Current rate of change)"
"1355","2024","MDG",352.874065888519,"-0.026 (Current rate of change)"
"1356","2025","MDG",343.828391307891,"-0.026 (Current rate of change)"
"1357","2026","MDG",335.014596132774,"-0.026 (Current rate of change)"
"1358","2027","MDG",326.426736300267,"-0.026 (Current rate of change)"
"1359","2028","MDG",318.059020119272,"-0.026 (Current rate of change)"
"1360","2029","MDG",309.905804364558,"-0.026 (Current rate of change)"
"1361","2030","MDG",301.961590470938,"-0.026 (Current rate of change)"
"1362","2020","COG",282.4,"-0.042 (Current rate of change)"
"1363","2021","COG",270.668247761618,"-0.042 (Current rate of change)"
"1364","2022","COG",259.423868081957,"-0.042 (Current rate of change)"
"1365","2023","COG",248.646614027211,"-0.042 (Current rate of change)"
"1366","2024","COG",238.317079782594,"-0.042 (Current rate of change)"
"1367","2025","COG",228.416665709704,"-0.042 (Current rate of change)"
"1368","2026","COG",218.927544855513,"-0.042 (Current rate of change)"
"1369","2027","COG",209.832630852673,"-0.042 (Current rate of change)"
"1370","2028","COG",201.115547153341,"-0.042 (Current rate of change)"
"1371","2029","COG",192.760597541125,"-0.042 (Current rate of change)"
"1372","2030","COG",184.752737868055,"-0.042 (Current rate of change)"
"1373","2020","COD",547.4,"-0.01 (Current rate of change)"
"1374","2021","COD",541.989613457628,"-0.01 (Current rate of change)"
"1375","2022","COD",536.632702038635,"-0.01 (Current rate of change)"
"1376","2023","COD",531.328737206142,"-0.01 (Current rate of change)"
"1377","2024","COD",526.077195647217,"-0.01 (Current rate of change)"
"1378","2025","COD",520.877559221242,"-0.01 (Current rate of change)"
"1379","2026","COD",515.729314908794,"-0.01 (Current rate of change)"
"1380","2027","COD",510.631954761024,"-0.01 (Current rate of change)"
"1381","2028","COD",505.584975849544,"-0.01 (Current rate of change)"
"1382","2029","COD",500.587880216804,"-0.01 (Current rate of change)"
"1383","2030","COD",495.640174826962,"-0.01 (Current rate of change)"
"1384","2020","MRT",463.8,"-0.019 (Current rate of change)"
"1385","2021","MRT",454.890826544739,"-0.019 (Current rate of change)"
"1386","2022","MRT",446.152790156438,"-0.019 (Current rate of change)"
"1387","2023","MRT",437.582603448693,"-0.019 (Current rate of change)"
"1388","2024","MRT",429.177042182783,"-0.019 (Current rate of change)"
"1389","2025","MRT",420.932944054663,"-0.019 (Current rate of change)"
"1390","2026","MRT",412.847207505252,"-0.019 (Current rate of change)"
"1391","2027","MRT",404.916790553583,"-0.019 (Current rate of change)"
"1392","2028","MRT",397.138709652355,"-0.019 (Current rate of change)"
"1393","2029","MRT",389.510038565483,"-0.019 (Current rate of change)"
"1394","2030","MRT",382.027907267197,"-0.019 (Current rate of change)"
"1395","2020","ERI",321.6,"-0.041 (Current rate of change)"
"1396","2021","ERI",308.588186268761,"-0.041 (Current rate of change)"
"1397","2022","ERI",296.102825574141,"-0.041 (Current rate of change)"
"1398","2023","ERI",284.122617826429,"-0.041 (Current rate of change)"
"1399","2024","ERI",272.627124729447,"-0.041 (Current rate of change)"
"1400","2025","ERI",261.596734912709,"-0.041 (Current rate of change)"
"1401","2026","ERI",251.012630474325,"-0.041 (Current rate of change)"
"1402","2027","ERI",240.856754877558,"-0.041 (Current rate of change)"
"1403","2028","ERI",231.111782146285,"-0.041 (Current rate of change)"
"1404","2029","ERI",221.761087306789,"-0.041 (Current rate of change)"
"1405","2030","ERI",212.788718025467,"-0.041 (Current rate of change)"
"1406","2020","MLI",440.2,"-0.026 (Current rate of change)"
"1407","2021","MLI",428.848175849395,"-0.026 (Current rate of change)"
"1408","2022","MLI",417.78909116164,"-0.026 (Current rate of change)"
"1409","2023","MLI",407.01519680701,"-0.026 (Current rate of change)"
"1410","2024","MLI",396.519138331824,"-0.026 (Current rate of change)"
"1411","2025","MLI",386.293750938157,"-0.026 (Current rate of change)"
"1412","2026","MLI",376.332054593025,"-0.026 (Current rate of change)"
"1413","2027","MLI",366.627249263684,"-0.026 (Current rate of change)"
"1414","2028","MLI",357.172710275812,"-0.026 (Current rate of change)"
"1415","2029","MLI",347.961983791382,"-0.026 (Current rate of change)"
"1416","2030","MLI",338.98878240316,"-0.026 (Current rate of change)"
"1417","2020","TZA",238.3,"-0.058 (Current rate of change)"
"1418","2021","TZA",224.872686241688,"-0.058 (Current rate of change)"
"1419","2022","TZA",212.201951395522,"-0.058 (Current rate of change)"
"1420","2023","TZA",200.245165069405,"-0.058 (Current rate of change)"
"1421","2024","TZA",188.9620989344,"-0.058 (Current rate of change)"
"1422","2025","TZA",178.314791377449,"-0.058 (Current rate of change)"
"1423","2026","TZA",168.267419780417,"-0.058 (Current rate of change)"
"1424","2027","TZA",158.78617999572,"-0.058 (Current rate of change)"
"1425","2028","TZA",149.839172613067,"-0.058 (Current rate of change)"
"1426","2029","TZA",141.39629563463,"-0.058 (Current rate of change)"
"1427","2030","TZA",133.42914319758,"-0.058 (Current rate of change)"
"1428","2020","LBR",652.3,"-0.009 (Current rate of change)"
"1429","2021","LBR",646.602710248922,"-0.009 (Current rate of change)"
"1430","2022","LBR",640.955181513494,"-0.009 (Current rate of change)"
"1431","2023","LBR",635.356979173256,"-0.009 (Current rate of change)"
"1432","2024","LBR",629.807672403795,"-0.009 (Current rate of change)"
"1433","2025","LBR",624.306834143583,"-0.009 (Current rate of change)"
"1434","2026","LBR",618.854041061115,"-0.009 (Current rate of change)"
"1435","2027","LBR",613.448873522329,"-0.009 (Current rate of change)"
"1436","2028","LBR",608.090915558311,"-0.009 (Current rate of change)"
"1437","2029","LBR",602.779754833286,"-0.009 (Current rate of change)"
"1438","2030","LBR",597.514982612883,"-0.009 (Current rate of change)"
"1439","2020","GMB",458.2,"-0.026 (Current rate of change)"
"1440","2021","GMB",446.238702494891,"-0.026 (Current rate of change)"
"1441","2022","GMB",434.589654308869,"-0.026 (Current rate of change)"
"1442","2023","GMB",423.244704182655,"-0.026 (Current rate of change)"
"1443","2024","GMB",412.195913645356,"-0.026 (Current rate of change)"
"1444","2025","GMB",401.435551459624,"-0.026 (Current rate of change)"
"1445","2026","GMB",390.956088211836,"-0.026 (Current rate of change)"
"1446","2027","GMB",380.750191043492,"-0.026 (Current rate of change)"
"1447","2028","GMB",370.810718520143,"-0.026 (Current rate of change)"
"1448","2029","GMB",361.130715634279,"-0.026 (Current rate of change)"
"1449","2030","GMB",351.703408938656,"-0.026 (Current rate of change)"
"1450","2020","AGO",221.9,"-0.068 (Current rate of change)"
"1451","2021","AGO",207.368492208856,"-0.068 (Current rate of change)"
"1452","2022","AGO",193.788605502363,"-0.068 (Current rate of change)"
"1453","2023","AGO",181.098021317178,"-0.068 (Current rate of change)"
"1454","2024","AGO",169.238502129565,"-0.068 (Current rate of change)"
"1455","2025","AGO",158.155624201411,"-0.068 (Current rate of change)"
"1456","2026","AGO",147.798527827837,"-0.068 (Current rate of change)"
"1457","2027","AGO",138.119683940276,"-0.068 (Current rate of change)"
"1458","2028","AGO",129.074675993956,"-0.068 (Current rate of change)"
"1459","2029","AGO",120.621996138861,"-0.068 (Current rate of change)"
"1460","2030","AGO",112.722854738792,"-0.068 (Current rate of change)"
"1461","2020","NER",441.1,"-0.034 (Current rate of change)"
"1462","2021","NER",426.449849556232,"-0.034 (Current rate of change)"
"1463","2022","NER",412.286271109801,"-0.034 (Current rate of change)"
"1464","2023","NER",398.59310425952,"-0.034 (Current rate of change)"
"1465","2024","NER",385.354725335806,"-0.034 (Current rate of change)"
"1466","2025","NER",372.556029574332,"-0.034 (Current rate of change)"
"1467","2026","NER",360.182413881752,"-0.034 (Current rate of change)"
"1468","2027","NER",348.219760173824,"-0.034 (Current rate of change)"
"1469","2028","NER",336.654419266911,"-0.034 (Current rate of change)"
"1470","2029","NER",325.4731953045,"-0.034 (Current rate of change)"
"1471","2030","NER",314.663330700953,"-0.034 (Current rate of change)"
"1472","2020","BDI",494.4,"-0.028 (Current rate of change)"
"1473","2021","BDI",480.525848131183,"-0.028 (Current rate of change)"
"1474","2022","BDI",467.041041104759,"-0.028 (Current rate of change)"
"1475","2023","BDI",453.934652890241,"-0.028 (Current rate of change)"
"1476","2024","BDI",441.196064070019,"-0.028 (Current rate of change)"
